"APTTUS_CONFIG2__ICONSIZE__C","APTS_EXT_ID__C","AVAILABLE_PROGRAMS__C","APTS_AY_COURSE_TYPE__C","APTTUS_CONFIG2__BUNDLEINVOICELEVEL__C","APTTUS_CONFIG2__CONFIGURATIONTYPE__C","APTS_COURSEPRICING__C","APTS_DESTINATION_LOCATION__C","APTTUS_CONFIG2__DISCONTINUEDDATE__C","APTTUS_CONFIG2__EFFECTIVEDATE__C","APTTUS_CONFIG2__EFFECTIVESTARTDATE__C","ENABLESTARTDATEENDDATE__C","APTTUS_CONFIG2__EXCLUDEFROMSITEMAP__C","APTTUS_CONFIG2__EXPIRATIONDATE__C","APTTUS_CONFIG2__HASATTRIBUTES__C","APTTUS_CONFIG2__HASDEFAULTS__C","APTTUS_CONFIG2__HASOPTIONS__C","APTTUS_CONFIG2__HASSEARCHATTRIBUTES__C","APTTUS_CONFIG2__ICON__C","APTTUS_CONFIG2__ICONID__C","APTS_IS_OPTIONAL__C","APTTUS_CONFIG2__LAUNCHDATE__C","APTTUS_CONFIG2__CUSTOMIZABLE__C","APTS_PRICEOVERRIDEALLOWED__C","PRODUCTSUBTYPE__C","APTTUS_CONFIG2__PRODUCTTYPE__C","QUNATITYMODIFIABLE__C","APTS_TI_PRICING__C","APTTUS_CONFIG2__UOM__C","APTTUS_CONFIG2__VERSION__C"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPN"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPO"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Other","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPP"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Other","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPQ"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Optional Excursions","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPR"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Optional Excursions","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPS"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Optional Excursions","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPT"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPU"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Accommodation Services","Other","true","false","Week","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPV"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPW"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPX"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPY"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPZ"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Optional Excursions","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPa"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Optional Excursions","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPb"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Optional Excursions","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPc"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Optional Excursions","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPd"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Enrollment Fee","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPe"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Optional Excursions","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPf"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPg"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPh"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Explore Pack","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPi"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPj"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","true","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPk"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Other","Accommodation","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPl"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPm"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPn"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","true","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPo"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Boat/Train/Bus","Travel","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPp"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Post Tours","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPq"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Post Tours","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","true","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPr"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Flight","Travel","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPs"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPt"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Other","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPu"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","false","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPv"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","true","No Subtype","Other","true","false","Each","1.0"
"","","","","","Option","false","","","","","true","false","","true","false","false","false","<a href=""/apex/Apttus_Config2__IconUploader?productId=01t6E000001kTPw"" target=""_top""><img src=""/resource/Apttus_Config2__Image_UploadIcon"" alt=""Upload Icon"" style=""height:50px; width:50px;"" border=""0""/></a>","","false","","false","false","Residence","Accommodation","true","false","Day","1.0"
